image_name,subject_id,len_thumb,len_index,len_middle,len_ring,len_pinky,tip_dist_4_8,tip_dist_4_12,tip_dist_4_16,tip_dist_4_20,tip_dist_8_12,tip_dist_8_16,tip_dist_8_20,tip_dist_12_16,tip_dist_12_20,tip_dist_16_20,palm_w_idx_mid,palm_w_mid_rng,palm_w_rng_pnk,palm_w_full,ratio_thumb,ratio_index,ratio_middle,ratio_ring,ratio_pinky,angle_pip_index,angle_pip_middle,angle_pip_ring,angle_pip_pinky,wrist_dist_thumb,wrist_dist_index,wrist_dist_middle,wrist_dist_ring,wrist_dist_pinky,lm_0x,lm_0y,lm_1x,lm_1y,lm_2x,lm_2y,lm_3x,lm_3y,lm_4x,lm_4y,lm_5x,lm_5y,lm_6x,lm_6y,lm_7x,lm_7y,lm_8x,lm_8y,lm_9x,lm_9y,lm_10x,lm_10y,lm_11x,lm_11y,lm_12x,lm_12y,lm_13x,lm_13y,lm_14x,lm_14y,lm_15x,lm_15y,lm_16x,lm_16y,lm_17x,lm_17y,lm_18x,lm_18y,lm_19x,lm_19y,lm_20x,lm_20y
Hand_0000002.jpg,0,1.0896743548205383,1.1287451401905713,1.2627321897811388,1.1884109395776679,0.934186678134675,1.1672374851946883,1.4911087812236892,1.6415209972343248,1.6342437583442915,0.3823972275416553,0.6982751271302097,0.9655950603429518,0.3723165933934563,0.7373863582150443,0.4076723465142066,0.2934549407909565,0.269021591407059,0.24521723436380413,0.7931633776021311,1.3738334189291628,1.4230928608970341,1.592020289185054,1.498317967189103,1.177798552624658,3.0765263896911117,3.0986343039636655,3.1029989548151464,3.127229717700105,1.4893155609182138,2.148350065889962,2.2575048896519547,2.1377497667867433,1.8328043802609086,0.0,0.0,0.3899441738864953,0.2139786555278379,0.6168960307244936,0.5547444404399617,0.7853688706972106,0.8924967102086784,1.0150505352805226,1.0898317534463098,0.40382633974869514,0.976418038518863,0.44298115230708934,1.5101340297180168,0.44568191167121746,1.8408920344278177,0.4364236190205628,2.103554712949107,0.11088858725657073,0.9938328436997049,0.11517100322303143,1.5807421333898621,0.10184371694793992,1.9542956194261567,0.08567431485505217,2.2558785957086878,-0.15238780770034321,0.9385322424219824,-0.19794492047637968,1.4868938908525264,-0.24121858996322065,1.8413546807791228,-0.26161619671245817,2.1216811803413074,-0.37790361988501,0.8422300592498292,-0.4302401992802627,1.273694892950606,-0.45890308809528974,1.5422001121594116,-0.4702618377358234,1.7714473461756912
Hand_0000003.jpg,0,1.0950801153143808,1.1128038777437226,1.2397611444756467,1.1747540275185768,0.9381232896549128,1.1824833070420584,1.4974243561598553,1.6493215456271118,1.6260466300238612,0.3679590798776364,0.6728311023323459,0.9121573697105747,0.35651148219852224,0.692959066942127,0.38355107627151597,0.29945626427605887,0.27429781160067834,0.25244010309183945,0.8104265959406867,1.3512391138191708,1.3731087840868024,1.5297636463134807,1.4495501917172453,1.1575672545222984,3.0851921309828922,3.0892208447073344,3.096225421352552,3.119690048381321,1.5012948736566762,2.130928804194987,2.233650267100409,2.121519682115774,1.820898321887913,0.0,0.0,0.4029515417328038,0.21283890560315258,0.635873744477562,0.5537964674656222,0.8025507138733764,0.8954624705274294,1.0378364859530762,1.0847957070768606,0.41111434389452756,0.9780843292111158,0.43290768438270594,1.5051425454782361,0.42797981954041564,1.8320066955799714,0.4152130007104709,2.0900851017575537,0.11206555263879096,0.993700816096959,0.11336290409418572,1.5807623999628406,0.09521854529315224,1.9421748635537512,0.0758733738789365,2.2323612491830156,-0.15604920879626494,0.9357891234128017,-0.19822147914140403,1.4897156384926797,-0.2403081237308416,1.8348204530520518,-0.2574335546938758,2.1058427592112117,-0.38594913949718823,0.8315201082993501,-0.4235244820166263,1.2655571339060157,-0.4409102413937813,1.5349232392757695,-0.437976206784471,1.767440958262794
Hand_0000004.jpg,0,1.1279309913811166,1.2004234027674303,1.358978544635027,1.2641062237547258,1.0070815416042203,1.0757088328520863,1.3497931493272894,1.3882843837254553,1.3542101865036171,0.30206049736875534,0.4844362695661244,0.7674955625849418,0.27415294343908425,0.6639806130819543,0.40791709596860354,0.3051624946383384,0.2774572406217878,0.2524628032476928,0.8243277868324815,1.3683039797981877,1.4562452242209545,1.6485899982299108,1.5334994694429915,1.221700345045966,3.0935336436537506,3.107314281048419,3.109231234517142,3.125370340122884,1.5211464152583452,2.2145658171948686,2.3528449310262705,2.206685224776451,1.8812752661323968,0.0,0.0,0.430335550077213,0.22572314937398308,0.6358075788179115,0.6263971132429241,0.7096332598709657,1.0113816427786613,0.8749392324862683,1.2443342622099793,0.4310777292959776,0.9882619508071292,0.407656682175376,1.5689625736795594,0.3764128635139882,1.9216003803171398,0.35483961822677856,2.185953019628887,0.12593859824753606,0.9920380383188165,0.12192691798812073,1.6372863572486864,0.10570135499528208,2.037742441270374,0.10162870363065916,2.350649032938428,-0.14647593055506256,0.9393802291095947,-0.13852803915668424,1.548380952914504,-0.14568082365050702,1.918725751588961,-0.12930035035779244,2.2028938014902235,-0.3807618708815308,0.8453187322629794,-0.3686142222314519,1.3265157402923833,-0.3565793800561544,1.6166141735390884,-0.33574354751694396,1.8510734445889114
Hand_0000005.jpg,0,1.1492671236583458,1.205048154012501,1.3562827006205609,1.2610154566582976,0.9985195094983147,0.9652816028852388,1.237813201388894,1.2669069298121172,1.1987730409427246,0.31029165129132363,0.48525329952544954,0.7393188865293058,0.263644529511918,0.6374370911884122,0.3971100388040894,0.30710265179899454,0.2745592492689825,0.2538084725359725,0.8242921675173889,1.394247293553352,1.4619187243303267,1.6453907413744162,1.529816133587968,1.2113660044904533,3.0989085498890456,3.1066581846078445,3.1044734528934064,3.083384691909582,1.5207701632790571,2.2122514242626874,2.3492564621321583,2.2080480365850637,1.8717288921200974,0.0,0.0,0.4614325374151153,0.22054725487553692,0.680991420911151,0.6010447153493893,0.7204658920089109,0.996475803535982,0.785491090929825,1.3022079847665209,0.44656546495919863,0.97620880584496,0.43121512315414073,1.559621049543105,0.4069782900205523,1.91037620243602,0.3818541845898633,2.179046522188891,0.1397808894866655,0.9901824594155951,0.14040144902941704,1.6342776079346737,0.12683115916157037,2.0335907091119028,0.12041362937357497,2.3461684685313604,-0.13108922041711918,0.9453252981159892,-0.11481639865786016,1.548761208372248,-0.11858401134927236,1.9196205727147997,-0.1026687735040299,2.205659823004067,-0.36907931240534064,0.8571240688361124,-0.3480897463941155,1.3290829089610323,-0.3183262945498353,1.618009015028083,-0.280497633903414,1.8505918304617346
Hand_0000006.jpg,0,1.1110479359356749,1.1467830911861445,1.2922635248081633,1.2206852477470234,0.9565531901841255,0.9730947789720896,1.251778132523831,1.3328336455924428,1.3435176957568724,0.32297096046205,0.5547312042336848,0.8721935746084291,0.301016859796709,0.7190031478328092,0.4425751555460555,0.3015727499736424,0.27707973865736135,0.25616108627675155,0.8215261978662659,1.3524193614535704,1.3959178589370151,1.5730034272364464,1.4858750103374494,1.1643611520467183,3.0886047769880007,3.0961386153422117,3.0992712158982405,3.104113652847476,1.480345431518559,2.1584992118212085,2.286703218293449,2.1648309589066006,1.8454952984090487,0.0,0.0,0.42768021833235736,0.21310988908062198,0.6357070216608506,0.5895177521352681,0.6920452954170664,0.9684609275191736,0.7979679785853757,1.246863946776166,0.4207629805823011,0.9796536995665239,0.4189705188062966,1.5332804170764367,0.4001754150196109,1.8672086418788043,0.3787245255345687,2.125014489642693,0.11947851409751915,0.9928367865208505,0.12358733589971782,1.60074932678604,0.10881723793801591,1.9822620401631106,0.09793790473848361,2.2846049495195118,-0.15205186118713274,0.9376603706150691,-0.15905252777363155,1.5137664896606806,-0.17873428071420366,1.8747242056925355,-0.17504037703477668,2.1577427898264414,-0.3887630857617386,0.8397507271529675,-0.4205986393244363,1.2904662085812306,-0.42972161162498623,1.5665076933231548,-0.42863558497333687,1.7950276966510765
Hand_0000007.jpg,0,1.0964032737720721,1.1035641208688576,1.2197311412131262,1.154859433680534,0.9287499481962671,1.125791616298613,1.4410522347860324,1.6128803552115492,1.6804702950657084,0.37682791398011845,0.7116602296524877,1.0368725008740087,0.3833074426469726,0.7861490435586063,0.4333396157175014,0.28942562745324674,0.27640864742182525,0.2558611434017492,0.8052397965241181,1.3615860499006438,1.3704788631069653,1.5147427467919408,1.4341807728152247,1.1533830694971738,3.0795451232829465,3.1234979674953744,3.12703258497435,3.12728044755013,1.49035460019968,2.1183152000420544,2.212910214493033,2.100737575264182,1.8293137410807323,0.0,0.0,0.40250762063063894,0.2013892363196926,0.6226586734399725,0.5420231176037063,0.776622624947901,0.8917966666201631,0.9981433072489646,1.1067369933866162,0.4077499828875888,0.9727426254848014,0.43618364575071117,1.4992925973319744,0.43357452089581616,1.821399966534557,0.4244108326488357,2.075363758925054,0.11902652726047744,0.992891074493225,0.10312733948508979,1.5687818751538753,0.08669123338859254,1.9282178141918263,0.07311163583693589,2.211702128703784,-0.15113367226057098,0.9344513023828702,-0.21783063429199784,1.4718386677543118,-0.26526480025185706,1.8132745443211038,-0.2872270051812351,2.081009132037016,-0.38475968152949713,0.8301257901822292,-0.4759109998816848,1.2618825977543129,-0.5269331496719827,1.5219195078791472,-0.5575087797969331,1.7422895062979973
Hand_0000008.jpg,0,1.1330346481169782,1.1136532368710912,1.2572829468788045,1.230974796470016,0.9833795270918921,1.1310378392518314,1.4878665543042908,1.7026483660651832,1.7309156541433177,0.41632360304738864,0.7735120662574486,1.0591386702479553,0.3997971588401113,0.7842509992175822,0.44031018848878656,0.32001684077898557,0.3020650756702576,0.28141384112636225,0.8856129068980348,1.2793791049021266,1.2574943614719831,1.4196755005328325,1.3899693499066679,1.11039430368771,3.0483392158594405,3.099007616604497,3.1368225523832978,3.122043708022961,1.542346306697504,2.1384939462132633,2.2472585059606733,2.1653625802985395,1.8571086968582027,0.0,0.0,0.42651686526069915,0.18986759095346117,0.6746200755379681,0.5279443025019539,0.8436361411541391,0.8793012259795805,1.0697596406948913,1.1110564526268538,0.46916618330454984,0.9705012487041524,0.5119108278641651,1.5076658224882153,0.5074416389361655,1.8304192859833897,0.48927538031489437,2.081769910486865,0.1496692849896106,0.9887361150128475,0.14553775158459625,1.6005307805546027,0.12784127456052202,1.9589176186174078,0.10617847065978099,2.2447487442876426,-0.145345728356742,0.9238558264813542,-0.21844687675789085,1.5082683173866203,-0.2612604226184283,1.8643269472150674,-0.281482269340934,2.1469892492054603,-0.40113417407948754,0.8065271385476884,-0.47492492271685494,1.2662003570336315,-0.5135322594726569,1.5409149086433225,-0.5262556089345718,1.780985049350857
Hand_0000009.jpg,0,1.1297231678700619,1.199008850324092,1.3397033312632773,1.240109995657141,0.9704367374302194,1.2464554915347075,1.6032380079650619,1.7245340310689519,1.77826557844175,0.43789240663886847,0.7501143789328414,1.1209554520328924,0.38001387339331794,0.8467796902802265,0.48947406012317485,0.3204656914980428,0.29984059107500344,0.27731195998910846,0.8811127448568327,1.282155064110013,1.360789362454305,1.5204675441177038,1.4074362252683565,1.1013763483672008,3.101812796366751,3.1012660263159892,3.0987289850264594,3.132985916608602,1.5572209190868116,2.238982062371151,2.3331452386745766,2.1721071909032346,1.8440996065136042,0.0,0.0,0.4415637787037918,0.1819450886316204,0.704789812024275,0.4991375234343178,0.9025229036102709,0.8350747163669012,1.149050363631535,1.0510091591797912,0.47947408029688954,0.967773307092992,0.5450016846646323,1.5243319494723893,0.5722948016554211,1.876170950999169,0.5832894683447417,2.1616692789920204,0.15959668142857075,0.9871823029597863,0.18359484463968484,1.6104934380050606,0.18286873259970057,2.004148648860993,0.1775551312474977,2.3263793500023873,-0.1339840008835181,0.9262334471101825,-0.14081594578952916,1.50215878392027,-0.16109038045122054,1.8722628392806526,-0.16681412290327105,2.165692198160568,-0.38848446763963174,0.8160906508231751,-0.4344821826935257,1.2732489578845958,-0.45985322661600075,1.5492310406050789,-0.47168250139101514,1.7827560059147591
Hand_0000010.jpg,0,1.1066236264847187,1.1654752199547174,1.313557803053759,1.2110886947064938,0.9579060735342065,1.3402583684962228,1.6597686123424495,1.7250302789114451,1.6888664728254976,0.36375007380450397,0.5923612637020217,0.871804829022961,0.3121744554746575,0.7001679229630233,0.41072563985343136,0.30827522118058925,0.27656550898202725,0.25081282490097906,0.8205804884640566,1.3485863264383375,1.4203057912530026,1.6007665567486813,1.4758926293426515,1.1673517552521786,3.0844018212467152,3.111640610859781,3.0928272242549775,3.098711502488762,1.5268172881042428,2.190798566291711,2.308878585090793,2.1475409534630705,1.8182564465090738,0.0,0.0,0.4323301110190973,0.17708424914589965,0.6969368584266117,0.49062692273389014,0.9046636573921637,0.8113655410236479,1.1663774493712027,0.98525868524582,0.4476902480477666,0.9731454430056715,0.4846109622297161,1.5143509759416054,0.48838352854322586,1.859714543025877,0.4813966105163242,2.13725423416336,0.13988535121643408,0.990167707267337,0.15705079042625775,1.5890215843608952,0.1565474056823688,1.9774145580977984,0.1578471843663771,2.303476630460676,-0.13095644523203434,0.9341926944932948,-0.11644996240114192,1.491544526408003,-0.12467580186028004,1.853156250594921,-0.11091817431756382,2.144674638589064,-0.36108444859698624,0.8344521550819307,-0.3611046695368721,1.2662803639020106,-0.34915001098993875,1.5452002800107876,-0.3183394232155139,1.7901722031409768
Hand_0000011.jpg,0,1.0861061609386433,1.132965596655358,1.2756775199058812,1.1969170603508439,0.9593215043361083,0.9814106684673797,1.2306155646768118,1.2633212898786161,1.2302745655352874,0.2843606605149251,0.46416137987416706,0.7488214016092506,0.2609254074580525,0.6441124102097502,0.40064637226983896,0.2838824945159981,0.26276102662401196,0.25013747025101835,0.7835353844504381,1.3861609602997376,1.4459660905423,1.6281045441242266,1.5275852043240479,1.224349944334632,3.088056690406416,3.095387851423081,3.081897787627512,3.1010076212231152,1.4512486440392243,2.144891209592812,2.269602790520661,2.134325490166535,1.8193674010634495,0.0,0.0,0.43162917294273945,0.19831566074160226,0.6462747958264908,0.5549867146834133,0.710532434588322,0.9277667761122886,0.8178618333778366,1.1988430457443255,0.44925769020638745,0.9689174161211267,0.4596926301028883,1.522983561081105,0.44832848669827147,1.8503036583449344,0.4315582620828624,2.1010273123918535,0.1658982816286391,0.9861428700511223,0.19575020367273674,1.5886797845381406,0.19698940001091642,1.964369588822771,0.19651685469058805,2.2610789354999725,-0.09262556700475824,0.939145244576201,-0.05211541335375448,1.5077349653338916,-0.04810972475277499,1.8581224525012163,-0.03142377943803945,2.13409415070199,-0.32444731136578336,0.845190825494443,-0.30570853540671034,1.2969479297659785,-0.2829595178269662,1.5736138423787662,-0.2547254677375229,1.8014473836718825
